Tempo,Axial,Horizontal,Vertical
0.013708701881301,0.103173481272776,-0.848835739376621,-0.614889375355281
0.013783612820543,0.053853840236676,-0.894981344108418,-0.569476240539862
0.013858523759785,-0.065782912771687,-1.06051954520978,-0.595601000890668
0.013933434699027,-0.172479363924042,-1.14499774223202,-0.645653111843146
0.014008345638269,-0.239378282953208,-1.3232320885506,-0.757232695771353
0.014083256577511,-0.294313526681538,-1.36473871714533,-0.703762391875779
0.014158167516753,-0.260131597250577,-1.52637041202602,-0.592915277863949
0.014233078455995,-0.354131903185719,-1.48144559048819,-0.708645524651631
0.014307989395237,-0.215206775712743,-1.43261426272967,-0.724271549534355
0.014382900334479,-0.123648036165527,-1.3559490781488,-0.818027698830704
0.014457811273722,-0.176630026783516,-1.40990769532196,-0.658593413699153
0.014532722212964,-0.258666657417822,-1.28587612281533,-0.652977811006923
0.014607633152206,-0.286256357601383,-1.10983918624589,-0.594624374335498
0.014682544091448,-0.206905449993796,-1.14524189887081,-0.600484133666519
0.01475745503069,-0.051377671082925,-1.09592225783471,-0.537247564219242
0.014832365969932,0.17373474988383,-0.835162967604237,-0.538224190774413
0.014907276909174,0.37272241049978,-0.69233133391058,-0.666406426140515
0.014982187848416,0.462083740297863,-1.00656092803663,-0.680567511190484
0.015057098787658,0.506764405196904,-0.841022726935259,-0.669336305806026
0.0151320097269,0.477465608541795,-0.710154768542438,-0.553606059018345
0.015206920666142,0.398847170850585,-0.903282669827366,-0.511366960507229
0.015281831605384,0.102929324633983,-0.957485443639317,-0.709866307845593
0.015356742544626,-0.01963730803989,-1.24485780749818,-0.756744382493768
0.015431653483869,-0.11534671044658,-0.950404901114333,-0.625632267462155
0.015506564423111,-0.290651177099649,-1.22752268614391,-0.656640160588812
0.015581475362353,-0.569478058600771,-1.61548758518531,-0.787752275620425
0.015656386301595,-0.546039021276684,-1.57007445036989,-0.829258904215163
0.015731297240837,-0.337529251747824,-1.49975733839763,-0.653954437562093
0.015806208180079,-0.32483310653061,-1.6389266225094,-0.763092455102375
0.015881119119321,-0.463514077364793,-1.77077120745739,-0.874672039030582
0.015956030058563,-0.431529557682966,-1.47534167451837,-0.81094715630572
0.016030940997805,-0.308962925009092,-1.75099451971519,-0.786531492426462
0.016105851937047,-0.173455990479213,-1.27171503776536,-0.655907690672434
0.016180762876289,-0.017439898290757,-0.960415323304829,-0.873695412475412
0.016255673815531,0.037739502076366,-1.07443647362096,-0.728178055755037
0.016330584754774,0.235018066220767,-1.01535056703316,-0.877113605418508
0.016405495694016,0.273350658511201,-0.558533495852249,-0.741118357611043
0.016480406633258,0.248934994631944,-0.663765007171849,-0.588276301726891
0.0165553175725,0.337808011152441,-0.654731211536523,-0.592915277863949
0.016630228511742,0.251864874297455,-0.680123501970951,-0.710110464484386
0.016705139450984,0.187407521656215,-0.600284281085779,-0.774323660486833
0.016780050390226,0.068259081925438,-0.902794356549781,-0.643944015371598
0.016854961329468,0.069724021758193,-1.28221377323344,-0.767243117961849
0.01692987226871,0.005754982394538,-1.01681550686591,-0.75405865946705
0.017004783207952,0.019916067444508,-1.20847846831809,-0.59486853097429
0.017079694147194,-0.060899779995835,-1.4479961309736,-0.826817337827237
0.017154605086436,-0.212521052686025,-1.73072951869541,-0.797518541172128
0.017229516025678,-0.291871960293612,-1.70191903531788,-1.04924403576727
0.017304426964921,-0.282105694741909,-1.42724281667623,-0.8346303502686
0.017379337904163,-0.367072205041726,-1.54126396699237,-0.784334082677329
0.017454248843405,-0.133902614994815,-1.51684830311311,-0.821201735135008
0.017529159782647,-0.050401044527755,-1.22508111975598,-0.850256375151325
0.017604070721889,0.024310886942774,-1.08200532942353,-0.837804386572903
0.017678981661131,0.01918359752813,-1.13694057315186,-0.932781319063215
0.017753892600373,0.10732414413225,-1.15671726089406,-0.677393474886181
0.017828803539615,0.101220228162435,-0.755567903357857,-0.700832512210268
0.017903714478857,0.138576193897699,-0.69990018971315,-0.841466736154792
0.017978625418099,0.202545233261354,-0.955288033890184,-0.882729208110737
0.018053536357341,0.153225592225254,-1.1489042484527,-0.759918418798071
0.018128447296583,0.198882883679466,-0.924280140763527,-0.73037546550417
0.018203358235826,0.224275174113894,-0.905724236215292,-0.666162269501722
0.018278269175068,0.176908786188134,-1.1684367795561,-0.731596248698133
0.01835318011431,0.088768239584014,-0.970914058772909,-0.928874812842534
0.018428091053552,-0.001081403491654,-0.878622849309316,-0.781404203011818
0.018503001992794,0.019916067444508,-1.13205744037601,-0.808749746556587
0.018577912932036,-0.10973110775435,-1.19871220276638,-0.873939569114204
0.018652823871278,-0.256225091029896,-1.22874346933787,-0.915690354347735
0.01872773481052,-0.261596537083333,-1.23704479505682,-0.895913666605536
0.018802645749762,-0.255492621113518,-1.44506625130809,-0.941570958059748
0.018877556689004,-0.153923459375807,-1.36864522336602,-0.828282277659993
0.018952467628246,-0.244749729006645,-1.52563794210964,-0.902994209130521
0.019027378567488,-0.203243100411907,-1.45922733635806,-0.700344198932683
0.01910228950673,-0.169549484258532,-1.56299390784491,-0.763824925018753
0.019177200445973,-0.114614240530202,-1.65552927394729,-0.694484439601661
0.019252111385215,-0.162468941733547,-1.11789635532604,-0.81851601210829
0.019327022324457,-0.053330924193265,-1.3989206465763,-0.646873895037109
0.019401933263699,0.085105890002125,-1.38720112791425,-0.728666369032622
0.019476844202941,0.048726550822031,-0.980680324324612,-0.839025169766866
0.019551755142183,0.090721492694355,-1.02780255561158,-0.825108241355689
0.019626666081425,0.069968178396986,-1.03268568838743,-0.766510648045471
0.019701577020667,0.055807093347016,-1.39696739346595,-0.811191312944512
0.019776487959909,0.115625469851197,-1.01290900064523,-0.824619928078104
0.019851398899151,0.113183903463271,-0.951869840947088,-0.82706149446603
0.019926309838393,0.15005155592095,-1.41918564759608,-0.904947462240862
0.020001220777635,0.054097996875468,-1.38280630841599,-0.725492332728318
0.020076131716878,0.022601790471226,-1.25901889254815,-0.813632879332438
0.02015104265612,-0.011335982320942,-1.33910227007211,-0.686427270521506
0.020225953595362,0.017474501056582,-1.64136818889732,-0.842931675987547
0.020300864534604,-0.068468635798405,-1.41039600859955,-0.604878953164786
0.020375775473846,-0.223996414709276,-1.45507667349859,-0.643944015371598
0.020450686413088,-0.053330924193265,-1.62012656132237,-0.589497084920853
0.02052559735233,-0.069933575631161,-1.24949678363524,-0.745757333748102
0.020600508291572,-0.124136349443112,-1.31468660619286,-0.784578239316122
0.020675419230814,-0.04527375511311,-1.10153786052694,-0.730619622142962
0.020750330170056,-0.134879241549986,-1.14817177853632,-0.751617093079124
0.020825241109298,-0.095325866065589,-1.21189666126118,-0.660790823448285
0.02090015204854,-0.176630026783516,-1.09006249850369,-0.782624986205781
0.020975062987782,-0.142448097352556,-1.32591781157732,-0.770905467543737
0.021049973927025,-0.00254634332441,-1.32469702838335,-0.971846381270027
0.021124884866267,0.094627998915036,-1.80910379974782,-0.999680238092381
0.021199795805509,0.1319839646503,-1.57691083625608,-0.818760168747082
0.021274706744751,0.326576805767983,-1.78273488275822,-0.979171080433804
0.021349617683993,0.265049332792254,-1.74464644710658,-0.656884317227604
0.021424528623235,0.169828243663149,-1.62476553745943,-0.846838182208228
0.021499439562477,0.092674745804695,-1.2868527493705,-0.87638113550213
0.021574350501719,0.185698425184667,-1.31346582299889,-0.73037546550417
0.021649261440961,0.06093438276166,-1.07907544975802,-0.894692883411573
0.021724172380203,-0.017439898290757,-0.807329110781883,-0.663476546475004
0.021799083319445,-0.0916635164837,-1.07052996740028,-0.909098125100335
0.021873994258687,0.106347517577079,-1.00704924131421,-0.603169856693238
0.02194890519793,0.031635586106551,-0.880576102419656,-0.999924394731174
0.022023816137172,0.064596732343549,-1.21995383034134,-0.829503060853956
0.022098727076414,0.098290348496924,-1.27220335104295,-0.73989757441708
0.022173638015656,0.022601790471226,-1.38182968186081,-0.641746605622465
0.022248548954898,-0.248656235227326,-1.54150812363116,-0.645653111843146
0.02232345989414,-0.194453461415374,-1.85720265758996,-0.750396309885161
0.022398370833382,-0.207882076548966,-1.56055234145698,-0.699855885655098
0.022473281772624,-0.278199188521228,-1.74537891702296,-0.886391557692626
0.022548192711866,-0.450573775508786,-1.59473427088794,-1.05778951812501
0.022623103651108,-0.485732331494918,-1.8196025352159,-0.672998655387914
0.02269801459035,-0.469617993334607,-1.71485933717389,-0.828282277659993
0.022772925529592,-0.366339735125348,-1.36278546403499,-0.632468653348347
0.022847836468834,-0.344853950911601,-1.66065656336194,-0.887368184247796
0.022922747408077,-0.167840387786983,-1.6618773465559,-0.856848604398724
0.022997658347319,0.139064507175284,-1.342764619654,-0.962080115718324
0.023072569286561,0.172513966689867,-1.04074285746759,-0.761139201992034
0.023147480225803,0.20401017309411,-1.13303406693118,-0.522354009252895
0.023222391165045,0.210846558980302,-1.1948056965457,-0.806796493446246
0.023297302104287,0.081443540420237,-1.00680508467542,-0.792879565035069
0.023372213043529,-0.047471164862244,-1.01779213342108,-1.02189849222251
0.023447123982771,0.03627456224361,-1.4250454069271,-0.768219744517019
0.023522034922013,0.002336789451442,-1.01608303694954,-0.622214074519059
0.023596945861255,-0.008406102655431,-1.35228672856691,-0.750640466523954
0.023671856800497,-0.195430087970545,-1.27488907406967,-0.813144566054853
0.023746767739739,-0.318973347199588,-1.71339439734113,-0.997482828343248
0.023821678678982,-0.234250993538564,-1.55713414851388,-0.838292699850488
0.023896589618224,-0.158318278874073,-1.63453180301113,-0.902017582575351
0.023971500557466,-0.258422500779029,-1.72291650625404,-0.838536856489281
0.024046411496708,-0.377570940509806,-1.73219445852816,-0.750396309885161
0.02412132243595,-0.55043384077495,-1.9314262757829,-1.02263096213888
0.024196233375192,-0.507218115708664,-1.67457349177311,-0.861243423896991
0.024271144314434,-0.282594008019494,-1.5336951111898,-1.13128066640158
0.024346055253676,-0.202266473856737,-1.45214679383308,-0.865394086756464
0.024420966192918,-0.193965148137789,-1.44750781769602,-0.958417766136436
0.02449587713216,-0.159050748790451,-1.24583443405335,-0.892251317023648
0.024570788071402,-0.137809121215497,-1.2736682908757,-0.955732043109717
0.024645699010644,0.023334260387604,-1.02267526619694,-0.869056436338353
0.024720609949886,-0.106312914811254,-1.06271695495892,-0.986984092875167
0.024795520889129,-0.090442733289737,-1.39525829699441,-1.07732204922842
0.024870431828371,-0.000593090214069,-1.34740359579106,-0.877601918696093
0.024945342767613,0.033588839216892,-1.50048980831401,-0.983077586654486
0.025020253706855,0.06093438276166,-1.34642696923589,-0.892739630301233
0.025095164646097,0.070456491674571,-1.70362813178943,-0.885903244415041
0.025170075585339,0.097069565302962,-1.38646865799787,-0.900552642742595
0.025244986524581,-0.151970206265466,-1.63526427292751,-1.1044234361344
0.025319897463823,-0.063585503022554,-1.66871373244209,-0.880531798361604
0.025394808403065,-0.126577915831038,-1.34007889662728,-0.800692577476432
0.025469719342307,-0.159050748790451,-1.35326335512208,-0.908365655183958
0.025544630281549,-0.323368166697854,-1.35448413831605,-1.0614518677069
0.025619541220791,-0.437389317013987,-1.72633469919714,-0.981612646821731
0.025694452160034,-0.459851727782904,-1.4580065531641,-0.964765838745043
0.025769363099276,-0.399056724723553,-1.43627661231156,-0.838292699850488
0.025844274038518,-0.387337206061509,-1.34252046301521,-0.983077586654486
0.02591918497776,-0.36560726520897,-1.73927500105315,-0.870277219532316
0.025994095917002,-0.118032433473298,-1.5730043300354,-1.11003903882663
0.026069006856244,-0.094349239510418,-1.21726810731462,-0.735014441641229
0.026143917795486,-0.106068758172462,-1.60327975324568,-0.840245952960829
0.026218828734728,-0.101429782035403,-1.34862437898502,-0.724271549534355
0.02629373967397,-0.175897556867139,-1.41820902104091,-0.874916195669375
0.026368650613212,-0.15612086912494,-1.10837424641313,-0.779939263179063
0.026443561552454,-0.405160640693367,-1.41674408120815,-0.784578239316122
0.026518472491696,-0.419077569104544,-1.59351348769398,-0.871253846087486
0.026593383430938,-0.268432922969525,-1.30858269022304,-0.741362514249836
0.026668294370181,-0.230588643956676,-1.41601161129178,-0.848058965402191
0.026743205309423,-0.189570328639523,-1.49218848259506,-0.94840734394594
0.026818116248665,-0.136588338021534,-1.72706716911352,-0.870033062893523
0.026893027187907,-0.013777548708868,-1.45532083013738,-0.762848298463582
0.026967938127149,-0.029647730230386,-1.25389160313351,-0.956708669664888
0.027042849066391,0.053609683597883,-1.63086945342924,-0.821445891773801
0.027117760005633,0.094383842276243,-1.33324251074109,-0.65078040125779
0.027192670944875,0.160061978111446,-1.39403751380044,-0.709133837929216
0.027267581884117,0.21255565545185,-1.28074883340069,-0.795321131422995
0.027342492823359,0.184965955268289,-1.2013979257931,-0.792391251757484
0.027417403762601,0.183501015435533,-1.39281673060648,-0.759918418798071
0.027492314701843,0.278966261203431,-1.13205744037601,-0.745757333748102
0.027567225641086,0.12441510884773,-1.23704479505682,-0.877601918696093
0.027642136580328,0.183989328713118,-1.43529998575639,-0.848303122040984
0.02771704751957,0.187651678295007,-1.27537738734725,-0.897134449799499
0.027791958458812,0.12441510884773,-1.27244750768174,-0.656884317227604
0.027866869398054,0.059225286290112,-1.53418342446738,-0.73989757441708
0.027941780337296,-0.00352296987958,-1.6650513828602,-0.850256375151325
0.028016691276538,-0.065782912771687,-1.44604287786326,-0.877113605418508
0.02809160221578,-0.182489786114538,-1.32176714871784,-1.0057841540622
0.028166513155022,-0.200313220746396,-1.74782048341089,-0.816074445720364
0.028241424094264,-0.331669492416802,-1.46948191518735,-0.79678607125575
0.028316335033506,-0.453015341896712,-1.43554414239518,-0.923015053511512
0.028391245972748,-0.342412384523675,-1.60205897005172,-1.02043355238975
0.02846615691199,-0.201534003940359,-1.4843754701537,-0.946942404113184
0.028541067851233,-0.092395986400078,-1.4479961309736,-0.815341975803986
0.028615978790475,0.065817515537512,-1.55933155826302,-0.938641078394237
0.028690889729717,0.027484923247077,-1.42065058742883,-0.934490415534763
0.028765800668959,-0.044052971919148,-1.52246390580534,-1.00090102128634
0.028840711608201,-0.115590867085372,-1.52173143588896,-1.10540006268957
0.028915622547443,-0.059923153440665,-1.21311744445514,-0.982100960099316
0.028990533486685,-0.119009060028468,-1.04977665310291,-0.902750052491728
0.029065444425927,-0.187128762251597,-1.74049578424711,-0.915446197708942
0.029140355365169,0.031879742745344,-1.45336757702704,-0.951337223611451
0.029215266304411,0.326088492490398,-1.19016672040864,-0.959638549330398
0.029290177243653,0.376873073359253,-1.60718625946636,-1.07634542267325
0.029365088182895,0.369792530834269,-1.75221530290915,-1.03093228785783
0.029439999122138,0.421797894897088,-1.46752866207701,-0.924479993344268
0.02951491006138,0.380535422941142,-1.51465089336398,-0.885170774498663
0.029589821000622,0.14907492936578,-1.63038114015166,-0.923015053511512
0.029664731939864,-0.107533698005217,-1.67896831127138,-0.885659087776248
0.029739642879106,-0.235471776732527,-1.65699421378005,-0.806064023529868
0.029814553818348,-0.29162780365482,-1.48022480729422,-0.768219744517019
0.02988946475759,-0.268188766330732,-1.31370997963769,-0.781404203011818
0.029964375696832,-0.271606959273828,-1.36058805428586,-0.715970223815408
0.030039286636074,-0.172479363924042,-1.64332144200766,-0.743071610721384
0.030114197575316,-0.047227008223451,-1.41234926170989,-0.906412402073617
